51,361070,361070,361070,361070,111055,111055,111055,111055,11106,11106,171035,171035,171035,171035,442659,442659,442659,361109,361109,361109,361109,442888,442888,442888,442888,422028,422028,422028,422028,442919,442919,442919,442919,442651,442651,442651,362001,362001,362001,362001
4,442907,442907,442907,442907,111054,111054,111054,111054,141106,141106,141106,141106,11106,11106,11106,11106,412006,412006,412006,412006,21046,21046,21046,21046,321054,321054,321054,321054,401056,401056,401056,401056,161044,161044,161044,161044,11069,11069,11069,442652
66,442648,442648,442648,442648,442306,442306,442306,442011,442011,442036,442036,442036,442036,442177,442177,442649,442649,442649,442649,442329,442329,442329,442329,442231,442231,311048,311048,311048,311048,301051,301051,301051,441321,441321,71029,71029,71029,71029,301029,301029
22,442925,442925,442925,442925,442938,442938,442938,442938,442944,442944,442944,442944,220003,220003,220003,220003,442559,442559,442559,442559,111043,111043,111043,111043,442663,442663,442663,442663,290002,290002,290002,290002,126036,126036,126036,421008,421008,421008,421008,282014
26,442657,442657,442699,442699,442699,442699,442541,442541,442638,442638,442638,442638,442830,442830,442538,442538,442538,442538,441251,441593,161007,161007,161007,161007,442141,442141,442230,442230,312007,312007,442932,442932,442920,442920,251023,251023,251023,251023,151024,151024
66,141027,141027,361093,361093,361093,361093,442808,442808,442908,442908,442908,442908,442432,442432,442432,441351,441351,441351,441642,441642,441642,441642,442673,442673,442673,362001,362001,442663,442663,441058,441058,441058,291037,442053,442053,442053,442053,171014,171014,171014
55,442652,61110,61110,61110,61110,441446,441446,441446,241109,241109,141109,361069,291008,291008,291008,411031,441794,441794,441794,441794,441664,441664,392007,392002,392002,392002,442041,442041,441556,441556,441556,441556,441045,441045,441385,441385,442607,442607,442607,442607
66,281013,281013,281013,281013,293010,293010,293010,293010,282005,281082,281082,281082,281082,282008,282008,281085,281085,291047,291047,291047,291047,131016,310005,310005,311048,110003,261034,261034,261034,111004,251051,251051,442217,442217,442217,111032,111032,311032,311015,311015
51,442651,442651,442651,442651,362001,362001,362001,171055,141106,141106,321108,321108,11069,11069,361109,361109,361109,361109,441551,441551,441551,441551,442745,442745,442745,442745,421008,421008,421008,421008,291037,422028,422028,422028,442919,442919,442919,442919,442742,442742
66,442904,442904,442904,442904,422019,422019,422019,422019,442903,442903,442903,442903,442447,442447,442447,442447,421008,421008,421008,421008,441788,441788,441788,441788,166011,166011,431005,431005,431005,431005,362011,362011,362011,362011,381003,381003,442886,442886,442919,442919
